filename,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
yating-00302.wav,0.09437571465969086,1397.1838592980885,1311.4555228984875,2609.55177919708,0.0791181949513382,-252.21115112304688,135.08200073242188,-21.286296844482422,51.1507568359375,-16.04671287536621,8.023433685302734,-5.3318986892700195,-2.6259851455688477,-9.664385795593262,-3.7594008445739746,-0.23218968510627747,-3.798112392425537,-3.7618470191955566,-3.419261932373047,5.41954231262207,-10.435084342956543,4.070690155029297,-5.562631130218506,-0.008407221175730228,-4.137409687042236,fakeA
yating-00254.wav,0.09437571465969086,1395.4084732421309,1258.5506956434265,2567.8860227321306,0.07995922751367988,-261.2279968261719,126.70857238769531,-24.453777313232422,46.097137451171875,-16.62262535095215,9.04651927947998,-6.719726085662842,-3.6196069717407227,-6.825744152069092,-1.679466724395752,0.7692017555236816,-3.2108075618743896,-1.9584376811981201,-5.633334636688232,4.808957099914551,-8.431090354919434,2.791719675064087,-6.096412658691406,-1.9925628900527954,-2.481255054473877,fakeA
yating-00283.wav,0.09437571465969086,1345.8330271096015,1197.3026840218222,2450.809001236511,0.07940834832134293,-285.3894958496094,117.63803100585938,-15.836076736450195,44.00027084350586,-21.164670944213867,3.119476795196533,-3.918447732925415,-1.2444289922714233,-5.09743070602417,-2.948493242263794,-2.181851625442505,-0.8472393751144409,-2.459235906600952,-4.819595813751221,5.399763584136963,-8.387205123901367,5.049462795257568,-5.775125026702881,-1.3395739793777466,-1.4909354448318481,fakeA
yating-00336.wav,0.09437571465969086,1359.9246051315831,1264.526953660757,2455.569390190972,0.08076111593364198,-256.767578125,134.9366912841797,-12.792289733886719,44.22728729248047,-23.673948287963867,5.7859039306640625,-2.773442029953003,-4.626877784729004,-7.8017778396606445,-3.067354440689087,1.5593836307525635,-0.42462673783302307,-2.491525173187256,-3.5060336589813232,4.568537712097168,-8.343822479248047,4.512636184692383,-6.731265544891357,-1.86566960811615,-3.0037076473236084,fakeA
yating-00270.wav,0.09437571465969086,1753.8781849991462,1432.3189284541031,3075.7398283883426,0.09515312280547752,-278.938720703125,86.15959930419922,-11.070286750793457,44.66950607299805,-24.133411407470703,11.681721687316895,-13.691302299499512,-6.279223442077637,-13.366498947143555,-3.975348711013794,-3.88753080368042,-7.718301296234131,4.491270065307617,-6.112588405609131,2.53061580657959,-8.290750503540039,0.8517695069313049,-7.618931293487549,-4.727880477905273,0.0010903604561462998,fakeA
yating-00264.wav,0.09437571465969086,1918.058385509729,1514.444396206305,3517.7901105182927,0.10627340436108165,-273.77301025390625,79.6048583984375,-22.18324089050293,49.50033950805664,-31.938129425048828,10.2197904586792,-16.873071670532227,-6.940016269683838,-13.514355659484863,-7.715702056884766,-2.4257357120513916,-8.079700469970703,2.7074134349823,-6.526018142700195,1.4455276727676392,-9.224207878112793,0.5374154448509216,-8.979878425598145,-2.844888687133789,0.46021568775177,fakeA
yating-00330.wav,0.09437571465969086,1743.3332221063251,1485.5167668803422,3183.811821371822,0.09148321636652543,-262.7282409667969,94.18069458007812,-22.591257095336914,42.58142852783203,-27.753149032592773,13.22708511352539,-14.315949440002441,-2.6440300941467285,-14.016387939453125,-7.17086935043335,0.06421241164207458,-9.374421119689941,3.1544933319091797,-5.206115245819092,2.2680752277374268,-9.422707557678223,-0.2029578536748886,-6.697188854217529,-4.865360260009766,-0.45046257972717285,fakeA
yating-00266.wav,0.09437571465969086,1951.2546900602574,1511.6139798533422,3444.0765987168875,0.114411949848234,-272.49053955078125,89.54839324951172,-25.666736602783203,47.850440979003906,-28.25823974609375,9.631949424743652,-19.23922348022461,-8.530975341796875,-16.530317306518555,-4.214984893798828,-4.117979049682617,-6.321619987487793,3.614506483078003,-7.338097095489502,1.9075157642364502,-11.237078666687012,3.365736722946167,-10.025044441223145,-1.5840516090393066,1.7457423210144043,fakeA
yating-00342.wav,0.09437571465969086,1464.487861879037,1337.0121781789462,2756.2292150548988,0.0834560320644305,-257.45648193359375,120.81282806396484,-14.066978454589844,53.27943420410156,-14.141584396362305,5.856881618499756,-5.055144786834717,-5.538110256195068,-2.6691691875457764,-5.171324253082275,-4.079216957092285,-2.2867302894592285,-4.315243244171143,-4.848716735839844,2.8907182216644287,-9.286725997924805,2.8649652004241943,-5.9930925369262695,-1.6547441482543945,-1.6978039741516113,fakeA
yating-00263.wav,0.09437571465969086,1310.7933934285509,1260.5222380559892,2432.4126857426227,0.07834902213251671,-272.6188049316406,132.27976989746094,-17.352436065673828,48.349822998046875,-16.096813201904297,4.370825290679932,-6.84424352645874,-2.7396302223205566,-8.144722938537598,-2.81644868850708,-2.0139317512512207,-2.809490919113159,-1.5712109804153442,-5.456571102142334,4.304453372955322,-9.504193305969238,4.134237289428711,-5.897465229034424,-1.8413406610488892,-2.830458641052246,fakeA
yating-00333.wav,0.09437571465969086,1749.984131932239,1478.2751416385759,3136.952568409974,0.09082081849093264,-275.9906005859375,96.79499053955078,-19.761455535888672,48.48032760620117,-26.27661895751953,7.677987575531006,-14.196466445922852,-2.482404947280884,-13.726690292358398,-5.4621686935424805,-4.093180179595947,-7.098264217376709,2.773796319961548,-5.966420650482178,3.322974920272827,-10.226977348327637,1.5500754117965698,-8.215094566345215,-4.05135440826416,-0.9762173295021057,fakeA
yating-00253.wav,0.09437571465969086,1458.173309431129,1328.9853526560246,2668.282735315845,0.0898446211529884,-268.1541442871094,127.27730560302734,-14.243356704711914,52.19472885131836,-16.624279022216797,9.738176345825195,-5.3119001388549805,-4.58814001083374,-8.235404968261719,-3.0463225841522217,-0.6223450303077698,-3.6003570556640625,-3.049635887145996,-3.7230775356292725,4.4237213134765625,-9.474225044250488,5.197186470031738,-6.463442802429199,-1.4985127449035645,-2.838669538497925,fakeA
yating-00292.wav,0.09437571465969086,1407.782343612134,1271.237402568611,2601.734111256843,0.08254295245698644,-274.2027587890625,117.3351058959961,-16.82221221923828,50.00119400024414,-16.079952239990234,7.418503761291504,-6.774486064910889,-0.45892003178596497,-6.3080363273620605,-3.9413139820098877,-2.9827463626861572,-1.5918998718261719,-1.8030925989151,-7.5853471755981445,4.549895763397217,-9.846668243408203,4.042647838592529,-5.662725448608398,-1.846866488456726,-2.180971384048462,fakeA
yating-00328.wav,0.09437571465969086,1838.615353592063,1484.4762816489872,3266.9597940707426,0.10973617133744266,-271.49127197265625,94.21810150146484,-21.67041015625,45.6708984375,-30.402917861938477,15.266940116882324,-15.712011337280273,-1.7350940704345703,-14.492875099182129,-4.520797252655029,-2.5979669094085693,-8.345467567443848,4.923330307006836,-7.270132064819336,3.588695764541626,-9.390273094177246,2.074646234512329,-7.597357273101807,-3.507124900817871,0.1359790414571762,fakeA
yating-00287.wav,0.09437571465969086,1324.7849936980606,1254.452975626265,2496.130507231645,0.06911902445399629,-257.3328552246094,130.81369018554688,-24.94270896911621,53.88142395019531,-15.14727783203125,5.6197919845581055,-6.351139068603516,-5.242510795593262,-6.864662170410156,-4.563020706176758,-2.7133748531341553,-3.9870047569274902,-3.7036936283111572,-4.075555324554443,4.05155611038208,-8.920461654663086,4.0356621742248535,-8.294439315795898,-1.9188613891601562,-2.5588927268981934,fakeA
yating-00272.wav,0.09437571465969086,1883.7456746397377,1529.2906743915769,3370.2629538143383,0.1045748732731729,-276.6473083496094,86.47102355957031,-19.021026611328125,46.92448425292969,-30.889583587646484,11.141255378723145,-16.67538833618164,-1.3519171476364136,-16.034608840942383,-5.505458354949951,-1.6929931640625,-9.165328979492188,4.028310298919678,-7.086425304412842,2.9388296604156494,-10.311572074890137,1.274869680404663,-8.018888473510742,-2.9165000915527344,0.8286308646202087,fakeA
yating-00250.wav,0.09437571465969086,1298.2939876172668,1292.3750426789225,2491.8732653166117,0.07094790810032894,-260.1211242675781,132.41934204101562,-12.876213073730469,51.95438766479492,-15.739941596984863,5.445852756500244,-2.4967141151428223,-6.966429233551025,-5.6354146003723145,-4.53876256942749,-3.6337788105010986,-0.5371643900871277,-4.001198768615723,-4.800088882446289,5.108626365661621,-9.349919319152832,4.128424167633057,-5.391454219818115,-2.3494348526000977,-2.2449722290039062,fakeA
yating-00341.wav,0.09437571465969086,1669.2210824390256,1457.9725108012703,3080.45101911662,0.0894154809706704,-276.2602844238281,95.0390625,-25.39569091796875,39.99472427368164,-23.807903289794922,14.346769332885742,-15.338698387145996,-0.8705224394798279,-14.188515663146973,-3.0988388061523438,-1.790499210357666,-8.115978240966797,4.324245929718018,-5.305196762084961,3.178765058517456,-9.908693313598633,2.3658788204193115,-7.856636047363281,-3.148806095123291,-0.6709864735603333,fakeA
yating-00259.wav,0.09437571465969086,1826.146545272918,1522.5235047430238,3325.0134414501404,0.10254611632223114,-268.43682861328125,90.37044525146484,-23.034080505371094,37.78096008300781,-25.056047439575195,18.069311141967773,-20.271167755126953,-2.420900583267212,-16.32709503173828,-3.0270979404449463,-0.7296542525291443,-9.775449752807617,5.422242164611816,-6.696552276611328,3.0378119945526123,-10.888513565063477,2.5119683742523193,-7.225732326507568,-3.80342173576355,1.0819584131240845,fakeA
yating-00271.wav,0.09437571465969086,1371.0707577983342,1273.9484691136279,2571.9330193014707,0.07755547531512605,-254.57247924804688,122.0170669555664,-13.944756507873535,54.57508850097656,-16.642377853393555,7.162858009338379,-4.627460956573486,-5.228121757507324,-10.505167007446289,-2.3216354846954346,-3.048845052719116,-2.128803014755249,-1.903914213180542,-6.6659464836120605,5.76295804977417,-10.777485847473145,5.8203816413879395,-5.759240627288818,-3.4022998809814453,-1.5410444736480713,fakeA
yating-00277.wav,0.09437571465969086,1723.8790955306388,1455.380232529764,3145.9331716289958,0.09665219838382634,-277.6394958496094,86.02989959716797,-13.825441360473633,47.80614471435547,-22.492691040039062,11.465275764465332,-13.44123649597168,-3.8787567615509033,-14.674038887023926,-5.056125640869141,-3.8787124156951904,-7.291860103607178,4.582132816314697,-5.161834716796875,1.799809217453003,-8.561603546142578,3.22721004486084,-7.962765693664551,-3.4523873329162598,0.001787083805538714,fakeA
yating-00347.wav,0.09437571465969086,1445.2118650969028,1307.3445878622347,2673.613353321033,0.08688613497463099,-256.4854736328125,122.3631820678711,-13.140507698059082,49.89462661743164,-15.351503372192383,5.0006866455078125,-6.872307777404785,-4.2579193115234375,-7.470091819763184,-1.37892746925354,-3.7980573177337646,-4.642013072967529,-2.3175251483917236,-4.950753211975098,6.835428714752197,-10.477455139160156,4.523349285125732,-3.7950894832611084,-3.736694097518921,-1.0682374238967896,fakeA
yating-00285.wav,0.09437571465969086,1371.7182729762187,1260.2430545878426,2490.858108853498,0.07973776977695764,-260.9050598144531,132.9591064453125,-12.306652069091797,49.094200134277344,-19.955835342407227,5.726614952087402,-1.713702917098999,-3.3293755054473877,-8.083303451538086,-3.751605272293091,-2.9302423000335693,-1.4277939796447754,-2.1036500930786133,-5.435135841369629,4.274336814880371,-9.602629661560059,4.473469257354736,-6.470565319061279,-2.0877227783203125,-2.545337200164795,fakeA
yating-00294.wav,0.09437571465969086,1650.5434273521535,1436.8921738103093,3006.9078318597085,0.08542103689617316,-272.9244689941406,97.52995300292969,-19.434675216674805,45.36453628540039,-24.431861877441406,8.202921867370605,-14.668819427490234,-2.2629315853118896,-16.010513305664062,-5.432840347290039,-1.976577639579773,-7.726199626922607,2.841881513595581,-6.584575653076172,3.9014971256256104,-9.879796981811523,0.38672107458114624,-6.9681620597839355,-4.839271068572998,-0.8788516521453857,fakeA
yating-00348.wav,0.09437571465969086,1491.3525973115945,1336.629311417099,2777.992622148527,0.09173933155749428,-262.69525146484375,122.18324279785156,-15.826959609985352,53.88151550292969,-16.55729103088379,9.259708404541016,-5.248153209686279,-2.654038190841675,-10.132081031799316,-3.3911054134368896,-2.002169370651245,-3.3717870712280273,-2.342482566833496,-5.4879069328308105,5.008277416229248,-10.396150588989258,5.36704683303833,-6.088127613067627,-1.7042219638824463,-2.3976259231567383,fakeA
yating-00262.wav,0.09437571465969086,1625.3333801151446,1388.7267999019846,2949.084418880782,0.08527713725220264,-288.41259765625,89.5045166015625,-27.78860855102539,35.40922546386719,-28.051544189453125,10.852144241333008,-14.19825267791748,0.7624341249465942,-12.547792434692383,-4.6728901863098145,0.00994759052991867,-8.861673355102539,3.2070353031158447,-6.475890636444092,2.6384589672088623,-10.477838516235352,0.8643535375595093,-5.805490493774414,-4.499587059020996,1.1553013324737549,fakeA
yating-00256.wav,0.09437571465969086,1889.1303696461277,1496.767463342688,3385.7912549785538,0.10580544066584967,-268.5264892578125,86.38951110839844,-23.819286346435547,43.90117645263672,-30.039213180541992,10.415268898010254,-16.497385025024414,-4.644493579864502,-13.823858261108398,-5.141826152801514,-2.602226734161377,-7.444321155548096,3.300464391708374,-6.133741855621338,2.0258724689483643,-9.144429206848145,1.3614320755004883,-9.489721298217773,-2.255384922027588,-1.4783451557159424,fakeA
yating-00309.wav,0.09437571465969086,1444.1947166538312,1332.9814512966639,2721.2228466408324,0.08884775986405835,-267.3094787597656,119.3783187866211,-10.55580997467041,53.35599899291992,-12.247530937194824,7.331580638885498,-2.966761350631714,-4.650985240936279,-7.821784973144531,-4.317295074462891,-3.1074438095092773,-2.5436360836029053,-3.3713231086730957,-5.415639400482178,4.536843776702881,-8.628325462341309,4.28872013092041,-5.245066165924072,-2.080944299697876,-1.5177834033966064,fakeA
yating-00322.wav,0.09437571465969086,1727.7553240160985,1488.013348480481,3120.543445557278,0.10355132180156658,-284.664794921875,93.18870544433594,-20.31722068786621,36.451534271240234,-23.741352081298828,20.103567123413086,-17.030122756958008,1.3688163757324219,-11.656989097595215,-2.2694058418273926,0.4266713261604309,-6.833242416381836,6.193351745605469,-8.063614845275879,3.1052334308624268,-8.77058219909668,0.9868540167808533,-7.473167419433594,-3.7866933345794678,-0.6803163290023804,fakeA
yating-00261.wav,0.09437571465969086,1638.8256309739802,1380.0354655429244,2882.3103662568574,0.09209382347178684,-275.9298400878906,88.17000579833984,-8.762672424316406,32.573978424072266,-24.77400779724121,9.627660751342773,-10.424612045288086,-4.1725616455078125,-12.59880256652832,-2.587667465209961,-2.7256686687469482,-7.251521587371826,4.5091938972473145,-5.514075756072998,1.1790988445281982,-8.119409561157227,1.1678880453109741,-6.100224494934082,-4.375826358795166,0.2274520993232727,fakeA
yating-00338.wav,0.09437571465969086,1654.2773634806213,1425.493835916452,3016.7646848659433,0.09126025600789096,-270.635986328125,92.4969711303711,-14.400498390197754,47.33359909057617,-23.640474319458008,9.661635398864746,-11.432504653930664,-2.5571160316467285,-14.133790016174316,-3.313431739807129,-3.565760612487793,-6.669926166534424,3.171823263168335,-4.333537578582764,3.6226062774658203,-9.232630729675293,2.9093375205993652,-7.86662483215332,-2.612098455429077,-1.1276034116744995,fakeA
yating-00288.wav,0.09437571465969086,1904.9907050618847,1475.5775813638804,3405.219933294481,0.11688823084677419,-295.72271728515625,71.9285659790039,-17.21380043029785,47.19240951538086,-31.59601593017578,15.022202491760254,-16.304492950439453,-5.379289150238037,-14.364653587341309,-6.427158355712891,-2.758427619934082,-8.209598541259766,2.969961404800415,-7.316132545471191,2.3430256843566895,-8.298872947692871,1.3131109476089478,-8.910292625427246,-0.8101098537445068,0.003209083341062069,fakeA
yating-00335.wav,0.09437571465969086,1957.121395928626,1584.8348030602785,3590.4816635700213,0.10851222988299905,-275.27972412109375,84.98634338378906,-22.933706283569336,55.13157272338867,-28.728303909301758,8.231904983520508,-16.157785415649414,-6.79681396484375,-13.666778564453125,-6.8885297775268555,-3.4902126789093018,-7.97985315322876,3.2595598697662354,-5.318911552429199,1.027713418006897,-9.240553855895996,1.9193514585494995,-8.929247856140137,-2.1327314376831055,0.415387898683548,fakeA
yating-00318.wav,0.09437571465969086,1561.4527549904776,1426.1989897251444,2889.139897772606,0.0760858774748818,-276.4342956542969,96.96011352539062,-10.96743392944336,42.28301239013672,-20.736188888549805,7.915823459625244,-9.177553176879883,-6.439353942871094,-13.654522895812988,-2.1492080688476562,-1.8237038850784302,-6.78117036819458,3.6871445178985596,-2.8234097957611084,2.769810676574707,-8.02976131439209,0.9569461345672607,-6.647097110748291,-4.047298431396484,-0.7767509818077087,fakeA
yating-00289.wav,0.09437571465969086,1870.511371110981,1526.1429696171272,3408.8412555034456,0.10238876459609494,-269.33734130859375,87.66014099121094,-23.527061462402344,46.518550872802734,-31.415388107299805,11.53262996673584,-20.73158836364746,-4.0383124351501465,-14.943603515625,-6.927143573760986,-3.31704044342041,-8.685941696166992,3.770794153213501,-8.539776802062988,1.970465898513794,-11.061306953430176,1.0705804824829102,-8.77789306640625,-2.7033963203430176,0.3194332420825958,fakeA
yating-00278.wav,0.09437571465969086,1510.4501383895247,1341.6817947552527,2821.7082953891872,0.09369807643149285,-241.8675537109375,120.95692443847656,-21.231138229370117,51.3881950378418,-22.515777587890625,4.176392078399658,-4.239206314086914,-3.127213954925537,-7.759186744689941,-1.7825927734375,-1.3806703090667725,-2.9096181392669678,-2.2010016441345215,-5.383189678192139,4.915128707885742,-10.166648864746094,4.872986793518066,-6.188204765319824,-1.9214893579483032,-2.049509048461914,fakeA
yating-00268.wav,0.09437571465969086,1357.0358803943477,1280.604602624417,2520.414706800111,0.07974827030941814,-256.71697998046875,128.5993194580078,-12.65861701965332,45.104366302490234,-18.001985549926758,3.230161428451538,-0.664151668548584,-2.825735092163086,-10.367340087890625,-1.606537938117981,-3.2394566535949707,-2.00573468208313,-1.538537859916687,-5.817057132720947,5.407970428466797,-10.703081130981445,4.740112781524658,-5.042891979217529,-3.1379733085632324,-1.7239872217178345,fakeA
yating-00284.wav,0.09437571465969086,1475.317837018959,1341.7714258656583,2791.8511659400897,0.08907625820096685,-254.57374572753906,131.0319366455078,-23.94656753540039,50.81089782714844,-19.022361755371094,10.238215446472168,-3.7043352127075195,-4.975668907165527,-6.335115909576416,-3.9149398803710938,-0.6764973998069763,-2.0539650917053223,-3.334390640258789,-5.22977876663208,4.61863374710083,-9.980375289916992,3.2253403663635254,-5.589962005615234,-2.2732415199279785,-3.5124053955078125,fakeA
yating-00349.wav,0.09437571465969086,1372.8339242539314,1324.184470797794,2621.1900050951085,0.07568699048913044,-270.8365173339844,131.41278076171875,-14.868477821350098,53.12944412231445,-12.52243423461914,6.395726680755615,-2.6299731731414795,-3.0082411766052246,-5.770331859588623,-4.172974586486816,-2.1679697036743164,-1.1934438943862915,-3.721090316772461,-4.149428367614746,4.6394734382629395,-9.186354637145996,3.7841618061065674,-6.388786315917969,-1.5212414264678955,-2.3067734241485596,fakeA
yating-00325.wav,0.09437571465969086,1477.994440981099,1337.078843047686,2774.7022471568816,0.08525861440513219,-258.387451171875,119.5361328125,-16.643178939819336,53.118404388427734,-17.04140853881836,5.484017848968506,-6.22797966003418,-3.4817848205566406,-7.053241729736328,-2.527660846710205,-3.353513240814209,-3.5721161365509033,-2.9673187732696533,-5.433517932891846,5.734571933746338,-10.856257438659668,4.264110088348389,-4.707992076873779,-2.340562582015991,-2.0497798919677734,fakeA
yating-00305.wav,0.09437571465969086,1419.5946917425215,1300.2400934828318,2632.645593215304,0.08704711759347275,-263.6482849121094,119.66539001464844,-18.911596298217773,46.926307678222656,-19.94390106201172,6.121034145355225,-6.434394359588623,-2.005115270614624,-5.665713787078857,-1.5059714317321777,-0.6790534257888794,-4.01258659362793,-2.5046639442443848,-5.2397871017456055,4.745919704437256,-9.815391540527344,3.789752721786499,-5.5155205726623535,-2.974388360977173,-2.0309035778045654,fakeA
yating-00304.wav,0.09437571465969086,1380.4533811725382,1252.8375282823004,2495.5552651848593,0.08383307658450705,-265.75823974609375,117.52261352539062,-12.579934120178223,48.11551284790039,-21.4027099609375,4.40524435043335,-4.317392826080322,-0.27180397510528564,-9.410754203796387,-3.385657787322998,-2.2636120319366455,-3.6834590435028076,-1.4109179973602295,-5.602059841156006,5.936570167541504,-10.293784141540527,4.7537522315979,-4.504993915557861,-2.9180710315704346,-1.2045499086380005,fakeA
yating-00281.wav,0.09437571465969086,1380.81013341299,1262.227728046102,2548.89814349967,0.0827512069487236,-258.0400695800781,118.8650131225586,-14.306798934936523,43.743080139160156,-18.410444259643555,4.886040687561035,-2.722409963607788,-4.232030868530273,-6.360478401184082,-2.962080478668213,-0.5788722634315491,-2.72625994682312,-2.653956890106201,-3.8210887908935547,3.8344218730926514,-8.729569435119629,2.9732825756073,-4.745495319366455,-2.2719104290008545,-2.691436290740967,fakeA
yating-00290.wav,0.09437571465969086,1983.3694710296852,1508.1459032355756,3557.9191577213196,0.11044999585543766,-284.96746826171875,73.6347885131836,-25.934541702270508,47.316158294677734,-32.35438537597656,12.862597465515137,-20.06167984008789,-3.9045681953430176,-13.440428733825684,-6.422059059143066,-2.442641496658325,-9.19386100769043,3.4269325733184814,-8.88037395477295,0.8506591320037842,-10.567107200622559,0.8585042357444763,-9.072246551513672,-2.3461945056915283,1.0899029970169067,fakeA
yating-00260.wav,0.09437571465969086,1454.0686659826872,1368.4427276038716,2786.0232421875,0.078875,-266.78082275390625,124.48126983642578,-16.77608871459961,55.411251068115234,-13.865384101867676,7.151671886444092,-4.453922748565674,-3.533881425857544,-4.660777568817139,-4.885688304901123,-2.2104477882385254,-1.9220478534698486,-3.1938600540161133,-4.688042163848877,3.4401721954345703,-8.075841903686523,4.945445537567139,-6.4266228675842285,-1.20624577999115,-1.807012677192688,fakeA
yating-00344.wav,0.09437571465969086,1435.2393943940071,1296.1712600959079,2647.288132202305,0.08640264884763124,-252.39266967773438,126.85768127441406,-18.14499855041504,48.09883499145508,-20.886226654052734,5.098455905914307,-4.368437767028809,-5.780332088470459,-7.091999530792236,-0.6561984419822693,-0.6208562254905701,-2.7350521087646484,-2.4685239791870117,-2.833134174346924,6.883320331573486,-10.443140983581543,3.9013969898223877,-5.482004165649414,-2.925422430038452,-1.7924926280975342,fakeA
yating-00297.wav,0.09437571465969086,1462.9581555222424,1353.3086710464215,2781.015699154863,0.08399692428446262,-253.04595947265625,127.58646392822266,-23.56071662902832,53.29686737060547,-20.18964385986328,3.185539484024048,-3.1650779247283936,-6.4496660232543945,-4.459599494934082,-4.667083263397217,-4.621801376342773,-0.8525876998901367,-4.402507305145264,-4.839500427246094,4.016348361968994,-10.156432151794434,5.4132890701293945,-7.608131408691406,-2.7913830280303955,-2.045778274536133,fakeA
